store,websites,attribute_set,type,category_ids,sku,has_options,exclude_from_supply_needs,name,image,small_image,thumbnail,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,search_priority,categories_text,deal_start_time,deal_stop_time,price,special_price,cost,weight,price_unit,price_unit_origin,market_price,status,tax_class_id,visibility,enable_googlecheckout,links_exist,inchoo_featured_product,landing_page,product_unit,tilbud,netpris,calculated_unit,weight_unit,ordered_qty,reserved_qty,has_deal,special_from_date,special_to_date,description,short_description,meta_keyword,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_increments,enable_qty_increments,stock_ordered_qty,stock_reserved_qty,stock_ordered_qty_for_valid_orders,shelf_location,is_favorite_warehouse,ideal_stock_level,use_config_ideal_stock_level,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,meta_title,meta_description,custom_design,page_layout,aktuelt,retter,pant_sku,is_recurring,is_imported,show_on_homepage,alphabetAtribute,news_from_date,news_to_date,custom_design_from,custom_design_to,custom_layout_update,num_persons,warehouse,warehouse_location,purch_qty,purch_unit,purch_weight,externalitemid,productunit,productcncode,manufacturer,brand,brand_owner,default_supply_delay,purchase_tax_rate,manual_supply_need_qty,outofstock_period_enabled,manual_supply_need_comments,manual_supply_need_date,outofstock_period_from,outofstock_period_to,product_alcohol,product_excise_tax,upsell_targetrule_position_limit,upsell_targetrule_position_behavior,related_targetrule_position_limit,related_targetrule_position_behavior,price_group,waiting_for_delivery_qty,supply_date
danmark,danmark,todoor,simple,,5701410044176,0,0,"Vostock Vodka 37,5%",/5/7/5701410044176png,/5/7/5701410044176png,/5/7/5701410044176png,vostock-vodka-37-5,vostock-vodka-37-5.html,Block after Info Column,,,,Use config,10000,Øl & Vin>Spiritus;Produkter>FOOD,,,79.95,,,0.7,114.21,102.789,,Disabled,DK25,"Catalog, Search",Yes,0,0,TASTER WINE A/S,Liter,No,No,Liter,Liter,0,0,,,,"Vostock Vodka 37,5%","Vin, Spiritus & Øl Spiritus Vodka","Vostock, Vodka, drink, alkohol, spiritus",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Vostock Vodka 37,5%",2,simple,,,,,,,,,,,,,Hovedret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,8501110080439,0,0,7 Års Havana Club,/8/5/8501110080439png,/8/5/8501110080439png,/8/5/8501110080439png,7-ars-havana-club,7-ars-havana-club.html,Block after Info Column,,,,Use config,10000,Øl & Vin>Whisky & Cognac;Produkter>FOOD,,,234.95,,,0.7,335.64,302.076,,Disabled,DK25,"Catalog, Search",Yes,0,0,PERNOD RICARD D,Liter,No,No,Liter,Liter,0,0,,,,7 Års Havana Club,"Vin, Spiritus & Øl Spiritus Rom","Havana, Club, rom, alkohol drink, spiritus",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,7 Års Havana Club,2,simple,,,,,,,,,,,,,Hovedret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5701232479057,0,0,Frigodan Blåbær,/5/7/5701232479057png,/5/7/5701232479057png,/5/7/5701232479057png,frigodan-blabaer,frigodan-blabaer.html,Block after Info Column,,,,Use config,10000,Frost>Frugt & Bær;Produkter>Fødevarer,,,19.95,,,300,66.5,59.85,,Disabled,DK25,"Catalog, Search",Yes,0,0,ARDO A/S,Kg,No,No,Gram,Kg,0,0,,,,Frigodan Blåbær,Dagligvarer Frost Frugt,"Frigodan, Blåbær, frost, frugt",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Frigodan Blåbær,2,simple,,,,,,,,,,,,,Hovedret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5701014032845,0,0,Hatting Naturligvis Rugfler,/5/7/5701014032845png,/5/7/5701014032845png,/5/7/5701014032845png,hatting-naturligvis-rugfler,hatting-naturligvis-rugfler.html,Block after Info Column,,,,Use config,10000,Frost>Brød;Produkter>Fødevarer,,,23.95,,,490,48.88,43.992,,Disabled,DK25,"Catalog, Search",Yes,0,0,LANTMAENNEN UNI,Kg,No,No,Gram,Kg,0,0,,,,"Varedeklaration:
Hvedemel 27%, vand, rugmel 20%, rugflager 6%, rugsigtemel 4%, gær, hvedegluten 3%, mørk sirup, hørfrø 2%, solsikkekerner 2%, græskarkerner 2%, sukkerroefibre 2%, hvedefibre 1%, byg/hvedemaltekstrakt 1%, salt tilsat jod, emulgator (vegetabilsk E472e), surdejskultur, bygmaltmel, melbehandlingsmiddel (E300). Kan indeholde sesamfrø, mælk og valnødder. Saltindhold: 1,0 g/100g 
",Dagligvarer Frost Brød,"Hatting, Rugfler, rufler, morgenmad, brød, rundstykker, frost",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hatting Naturligvis Rugfler,2,simple,,,,,,No layout updates,,,,No,No,,Hovedret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5701410330057,0,0,Grill Pandepølser,/5/7/5701410330057png,/5/7/5701410330057png,/5/7/5701410330057png,grill-pandepolser,grill-pandepolser.html,Block after Info Column,,,,Use config,100,Kød & Pålæg>Pølser & Røget Kød;Produkter>Fødevarer,,,15.95,,,500,31.9,,,Disabled,DK25,"Catalog, Search",Yes,0,0,TULIP FOOD COMP,Kg,No,No,Gram,Kg,0,0,,,,"Varedeklaration:
53 % svinekød, 21 % vand, 10 % spæk, 3 % sojaprotein, 3 % kartoffelmel, 2 % salt, kartoffelfibre, svær, cutisintarm, druesukker, tørret løg, stabilisator (E 451), krydderier, krydderiekstrakter, glukosesirup, gærekstrakt, antioxidant (E 301), konserveringsmiddel (E 250).

","Kød & Pålæg Pølser & Røget Kød Kød, Fisk & Pålæg Pølser og Pålæg Pølser","Grill, Pandepølser, pølser, grill, hotdog",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Grill Pandepølser,2,simple,,,,,,,,,,,,,Drikkele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5701410330064,0,0,Hot Dog Pølser,/5/7/5701410330064png,/5/7/5701410330064png,/5/7/5701410330064png,hot-dog-polser,hot-dog-polser.html,Block after Info Column,,,,Use config,100,Kød & Pålæg>Pølser & Røget Kød;Produkter>FOOD,,,21.25,,,520,40.87,,,Disabled,DK25,"Catalog, Search",Yes,0,0,TULIP FOOD COMP,Kg,No,No,Gram,Kg,0,0,,,,Hot Dog Pølser fra Tulip,"Kød, Fisk & Pålæg Pølser og Pålæg Pølser","Hotdogpølser, pølser, grill, hotdog",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hot Dog Pølser,2,simple,,,,,,,,,,,,,Drikkele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5709289005144,0,0,Antos Græsk Yoghurt,/5/7/5709289005144png,/5/7/5709289005144png,/5/7/5709289005144png,antos-graesk-yoghurt,antos-graesk-yoghurt.html,Block after Info Column,,,,Use config,10000,Mejeri & Ost>Mælk & Yoghurt;Produkter>FOOD,,,10.95,,,200,54.75,9.855,,Disabled,DK25,"Catalog, Search",Yes,0,0,DANTON TRADING,Kg,No,No,Gram,Kg,0,0,,,,"Antos Græsk Yoghurt 0,1 %",Dagligvarer Mejeri & Ost Yoghurt,"Antos, Græsk, Yoghurt, jogurt,  ",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Antos Græsk Yoghurt,2,simple,,,,,,,,,,,,,Drikkele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5704068013778,0,0,K-Salat Tunsalat 30%,/5/7/5704068013778png,/5/7/5704068013778png,/5/7/5704068013778png,k-salat-tunsalat-30,k-salat-tunsalat-30.html,Block after Info Column,,,,Use config,10000,Kød & Pålæg>Pålæg & Salater;Produkter>Fødevarer,,,21.95,,,175,125.43,,,Disabled,DK25,"Catalog, Search",Yes,0,0,RIEBER & SØN DA,Kg,No,No,Gram,Kg,0,0,,,,K-Salat Tunsalat 30%,"Kød, Fisk & Pålæg Pølser og Pålæg Salater","K-Salat, Tunsalat, tun, pålæg, frokost, madpakke",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,K-Salat Tunsalat 30%,2,simple,,,,,,,,,,,,,Drikkele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5741600100923,0,0,Glyngøre Marinerede Fileter 600/250g,/5/7/5741600100923png,/5/7/5741600100923png,/5/7/5741600100923png,glyngore-marinerede-fileter-600-250g,glyngore-marinerede-fileter-600-250g.html,Block after Info Column,,,,Use config,10000,Kød & Pålæg>Fiskepålæg & Sild;Produkter>Fødevarer,,,37.95,,,535,70.93,,,Disabled,DK25,"Catalog, Search",Yes,0,0,BEAUVAIS FOODS,Kg,No,No,Gram,Kg,0,0,,,,"Sild, Sukker, Løg (8%), rød peber (8%), Salt, Eddike, Krydderiblanding, Konserveringsmidler (E211, Kaliumsorbat), Naturlige Aromaer.","Kød, Fisk & Pålæg Pølser og Pålæg Pålæg","Glyngøre, Marinerede, Fileter, sild, fisk, pålæg",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Glyngøre Marinerede Fileter 600/250g,2,simple,,,,,,,,,,,,,Dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5741600100527,0,0,Glyngøre Krosild i Krydderlage 200/95 g,/5/7/5741600100527png,/5/7/5741600100527png,/5/7/5741600100527png,glyngore-krosild-i-krydderlage-200-95-g,glyngore-krosild-i-krydderlage-200-95-g.html,Block after Info Column,,,,Use config,10000,Kød & Pålæg>Fiskepålæg & Sild;Produkter>FOOD,,,21.95,,,200,109.75,,,Disabled,DK25,"Catalog, Search",Yes,0,0,BEAUVAIS FOODS,Kg,No,No,Gram,Kg,0,0,,,,Glyngøre Krosild i Krydderlage,"Kød, Fisk & Pålæg Pølser og Pålæg Pålæg","Glyngøre, Krosild, lage, sild, fisk, pålæg",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Glyngøre Krosild i Krydderlage 200/95 g,2,simple,,,,,,,,,,,,,Dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5701410338596,0,0,Mad & Smag Kyllinge Inderfilet,/5/7/5701410338596.png,/5/7/5701410338596.png,/5/7/5701410338596.png,mad-smag-kyllinge-inderfilet,mad-smag-kyllinge-inderfilet.html,Block after Info Column,,,,Use config,10000,,,,22.95,,,225,102,,,Disabled,DK25,"Catalog, Search",Yes,0,0,LANTMAENNEN DAN,Kg,No,No,Gram,Kg,0,0,,,,Mad & Smag Kyllinge Inderfilet,"Kød, Fisk & Pålæg Fjerkræ Kylling","Mad, Smag, Inderfilet, kylling, filet",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Mad & Smag Kyllinge Inderfilet,2,simple,,,,,,,,,,,,,Dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3211209133698,0,0,Ch. Tour Prignac - Médoc Cru Bourgeois 2008,/3/2/3211209133698png,/3/2/3211209133698png,/3/2/3211209133698png,ch-tour-prignac-medoc-cru-bourgeois-2008,ch-tour-prignac-medoc-cru-bourgeois-2008.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,149,,,750,198.67,178.803,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Kg,No,No,Gram,Kg,0,0,,,,"Denne rødvin er produceret af Cabernet Sauvignon og Merlot druer og har været lagret på egetræsfade.

Det er en utrolig flot vin med stor finesse og smidighed. Det er afgjort en af Médocs største og mest kendte vine - kendt for sin stabile kvalitet. Den har en intens rød farve, fornem bouquet af røde frugter og noter af egetræ, fyldig og frugtrig let krydret smag med noter af vanille samt en lang og behagelig eftersmag.","Vin, Spiritus & Øl Rødvin Fransk Rødvin Delikatesser Vinotek Frankrig","Ch., Tour, Prignac, Médoc, Cru, Bourgeois, 2008, rød, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Ch. Tour Prignac - Médoc Cru Bourgeois 2008,2,simple,,,,,,,,,PANT_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3151850068072,0,0,J.Moreau & Fils - Chablis Premier Cru Vaillons 2008,/3/1/3151850068072png,/3/1/3151850068072png,/3/1/3151850068072png,j-moreau-fils-chablis-premier-cru-vaillons-2008,j-moreau-fils-chablis-premier-cru-vaillons-2008.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,279,,,0.75,372,334.8,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne hvidvin er produceret af 100% Chardonnay druer, der er dyrket i Chablis i Frankrig. 10% af vinen har været lagret på egetræsfade, mens den resterende del har været lagret på ståltanke.

Det er en utrolig flot hvidvin med flot gylden farve, elegant bouquet med noter af lemon og honning, fyldig og letkrydret smag af citrusfrugter og blodappelsiner samt en lang og behagelig eftersmag.","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin Delikatesser Vinotek Frankrig","J.Moreau & Fils, Chablis, Premier, Cru, Vaillons, 2008, rosé, hvid, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,J.Moreau & Fils - Chablis Premier Cru Vaillons 2008,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3151850127076,0,0,J. Moreau & Fils - Chablis Chardonnay 2010,/3/1/3151850127076png,/3/1/3151850127076png,/3/1/3151850127076png,j-moreau-fils-chablis-chardonnay-2010,j-moreau-fils-chablis-chardonnay-2010.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,169,,,0.75,225.33,202.797,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne hvidvin er produceret af 100% Chardonnay druer, der er dyrket i Chablis i Frankrig.

Det er en flot hvidvin med klar gylden farve, delikat og cremet bouquet med elegante noter af eksotiske frugter som f.eks. ananas, frisk og sprød smag af citrusfrugter og friske hasselnødder samt en lang og behagelig eftersmag.","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin Delikatesser Vinotek Frankrig","J. Moreau & Fils,  Chablis, Chardonnay, 2010, rosé, hvid, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,J. Moreau & Fils - Chablis Chardonnay 2010,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3151850035074,0,0,J. Moreau & Fils - Saint-Joseph Chablis Grand Cru Valmur,/3/1/3151850035074png,/3/1/3151850035074png,/3/1/3151850035074png,j-moreau-fils-saint-joseph-chablis-grand-cru-valmur,j-moreau-fils-saint-joseph-chablis-grand-cru-valmur.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,499.3,,,0.75,665.73,599.157,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne hvidvin er produceret af 100% Chardonnay druer fra Grand Cru området Valmur i Chablis i Frankrig.

Det er en utrolig flot hvidvin med flot gylden farve, elegant og kompleks bouquet af bl.a. citrusfrugter og fersken, fyldig, rund og blød frugtsmag samt en lang og vedvarende eftersmag.","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin Delikatesser Vinotek Frankrig","J. Moreau & Fils,  Saint-Joseph, Chablis, Grand, Cru, Valmur, rosé, hvid, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,J. Moreau & Fils - Saint-Joseph Chablis Grand Cru Valmur,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5701706017075,0,0,Pouilly Fumé - Domaine des Gominets 2009,/5/7/5701706017075png,/5/7/5701706017075png,/5/7/5701706017075png,pouilly-fume-domaine-des-gominets-2009,pouilly-fume-domaine-des-gominets-2009.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,149,,,0.75,198.67,178.803,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne hvidvin er produceret af 100% Sauvignon Blanc druer, der er dyrket i Pouilly Fumé området, som er en del af Loire dalen i Frankrig.

Det er en flot vin med klar lys gul farve, delikat bouquet af modne frugter, frisk og frugtrig smag af eksotiske frugter samt en behagelig eftersmag.","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin Delikatesser Vinotek Frankrig","Pouilly Fumé, Domaine, des, Gominets, 2009, rosé, hvid, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Pouilly Fumé - Domaine des Gominets 2009,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3760169970190,0,0,Ch. Charrier - Sauternes Grand Vin De Bordeaux 2008,/3/7/3760169970190png,/3/7/3760169970190png,/3/7/3760169970190png,ch-charrier-sauternes-grand-vin-de-bordeaux-2008,ch-charrier-sauternes-grand-vin-de-bordeaux-2008.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,199,,,0.75,265.33,238.797,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Hvidvinen, hvis druesammensætning er 90% Semillon, 5% Muscadelle og 5% Sauvignon Blanc, er produceret efter de traditionelle vinifikationsmetoder.

Det er en vin med en flot gylden farve, den har en blød og let sødlig frugtagtig smag.","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin Delikatesser Vinotek Frankrig","Ch. Charrier, Sauternes, Grand, Vin, De, Bordeaux, 2008, rosé, hvid, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Ch. Charrier - Sauternes Grand Vin De Bordeaux 2008,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5701706144160,0,0,Ch. D´Yquem Sauternes Luc - Saluces,/5/7/5701706144160png,/5/7/5701706144160png,/5/7/5701706144160png,ch-d-yquem-sauternes-luc-saluces,ch-d-yquem-sauternes-luc-saluces.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,6164.2,,,0.75,8218.93,7397.037,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne hvidvin er produceret af Semillon og Sauvignon Blanc druer, der er dyrket i Sauternes, beliggende i Bordeaux området i Frankrig. Vinen har været lagret på 100% nye egetræsfade i over 3 år.

Det er en elegant vin med dyb guld-agtig farve, intens duft af tropiske frugter, nødder og vanilje, fyldig, men samtidig rund og blød sødlig smag samt en utrolig lang og behagelig eftersmag.","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin Delikatesser Vinotek Frankrig","Ch. D´Yquem, Sauternes, Luc, Saluces, rosé, hvid, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Ch. D´Yquem Sauternes Luc - Saluces,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3432021900750,0,0,Rieflé - Alsace Bonheur Festif,/3/4/3432021900750png,/3/4/3432021900750png,/3/4/3432021900750png,riefle-alsace-bonheur-festif,riefle-alsace-bonheur-festif.html,Block after Info Column,,,,Use config,5000,Vin>Mousserende Vin;Produkter>Vin MORE,,,129,,,0.75,172,154.8,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Ved foden af Vogeser bjergene mellem Strasbourg og Colmar i Frankrig ligger Alsace. Ikke alene er dette smukke bjergområde med sine gamle kønne vinbyer som taget ud af en eventyrbog, men også Alsace vinene er en smagsoplevelse helt for sig selv. Her har Rieflé familien med stor passion og omhu produceret vin i tre århundreder.

Denne Crémant d’Alsace er produceret af 60 % Pinot Auxerrois og 40 % Pinot Blanc druer. Den har været lagret i 12 til 18 måneder på ståltanke.

Den har en meget flot farve, delikat bouquet samt en frisk og tør smag.

Det er en mousserende vin, der er særdeles velegnet til aperitif, forretter, fjerkræ eller fiskeretter. 

Drue: 60 % Pinot Auxerrois og 40 % Pinot Blanc 

Land: Frankrig","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin","Rieflé, Alsace, Bonheur, Festif, rød, mousserende, champagne, vin, alkohol",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Rieflé - Alsace Bonheur Festif,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3432021747508,0,0,Rieflé - Alsace Gewurztraminer Grand Cru Steinert 2005,/3/4/3432021747508png,/3/4/3432021747508png,/3/4/3432021747508png,riefle-alsace-gewurztraminer-grand-cru-steinert-2005,riefle-alsace-gewurztraminer-grand-cru-steinert-2005.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,229.18,,,0.75,305.57,275.013,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne hvidvin er produceret af 100% Gewurztraminer druer.

Det er en fyldig og velstruktureret hvidvin med kompleks bouquet af rose og grapefrugt, kraftig men samtidig blød og delikat frugtsmag samt en lang eftersmag.
","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin Delikatesser Vinotek Frankrig","Rieflé, Alsace, Gewurztraminer, Grand, Cru, Steinert, 2005, rosé, hvid, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Rieflé - Alsace Gewurztraminer Grand Cru Steinert 2005,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3253950501111,0,0,Demoiselle Champagne Tête de Cuvée Brut,/3/2/3253950501111png,/3/2/3253950501111png,/3/2/3253950501111png,demoiselle-champagne-tete-de-cuvee-brut,demoiselle-champagne-tete-de-cuvee-brut.html,Block after Info Column,,,,Use config,5000,Vin>Champagne;Produkter>Vin MORE,,,399,,,0.75,532,478.8,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne Demoiselle Brut Tête de Cuvée champagne er produceret af 80% Chardonnay og 20% Pinot Noir druer , der er dyrket i Champagne området i Frankrig.

Det er en utrolig flot champagne med lys strågul farve , kompleks bouquet af røde æbler og citrusfrugter, frugtrig smag, frisk syre samt en lang og elegant eftersmag.","Vin, Spiritus & Øl Champagne & Bobler Champagne Delikatesser Vinotek Champagne","Demoiselle, Champagne, Tête, de, Cuvée, Brut, mousserende, champagne, vin, alkohol",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Demoiselle Champagne Tête de Cuvée Brut,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3394210000576,0,0,Jaffelin - Mersault Grand Vin De Bourgogne 2006,/3/3/3394210000576png,/3/3/3394210000576png,/3/3/3394210000576png,jaffelin-mersault-grand-vin-de-bourgogne-2006,jaffelin-mersault-grand-vin-de-bourgogne-2006.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,449,,,0.75,598.67,538.803,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne hvidvin er produceret af 100% Chardonnay druer, der er håndplukkede og håndsorterede og har været lagret på franske egetræsfade.

Det er en utrolig flot hvidvin med gylden-grøn farve, bouquet af egetræ, vanille, ristet brød og valnødder, delikat og fyldig smag, som hænger længe i munden samt en lang og behagelig eftersmag.","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin Delikatesser Vinotek Frankrig","Jaffelin, Mersault, Grand, Vin, De, Bourgogne, 2006, rosé, hvid, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Jaffelin - Mersault Grand Vin De Bourgogne 2006,2,simple,,,,,,No layout updates,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3432021447507,0,0,Rieflé - Alsace Riesling Grand Cru Steinert 2005,/3/4/3432021447507png,/3/4/3432021447507png,/3/4/3432021447507png,riefle-alsace-riesling-grand-cru-steinert-2005,riefle-alsace-riesling-grand-cru-steinert-2005.html,Block after Info Column,,,,Use config,5000,Vin>Frankrig;Produkter>Vin MORE,,,229.18,,,0.75,305.57,275.013,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne hvidvin er produceret af 100% Riesling druer, der er en af de mest udbredte druesorter i Alsace.

Det er en elegant og fornem hvidvin med delikat, intens bouquet af grapefrugt, citron og pære, pragtfuld frisk og fyldig druesmag samt en lang og velafbalanceret eftersmag.
","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin Delikatesser Vinotek Frankrig","Rieflé, Alsace, Riesling, Grand, Cru, Steinert, 2005, rosé, hvid, vin, alkohol, frankrig, fransk",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Rieflé - Alsace Riesling Grand Cru Steinert 2005,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
